ranking_index,status,issued_count,catastrophic_count,catastrophic_rate
7306,defined,500,206,0.41199999999999998
7307,defined,500,208,0.41599999999999998
7308,defined,500,211,0.42199999999999999
7309,defined,500,202,0.40400000000000003
7310,defined,500,217,0.434
7311,defined,500,204,0.40799999999999997
7312,defined,500,201,0.40200000000000002
7313,defined,500,207,0.41399999999999998
7314,defined,500,205,0.40999999999999998
7315,defined,500,218,0.436
7316,defined,500,208,0.41599999999999998
7317,defined,500,210,0.41999999999999998
7318,defined,500,204,0.40799999999999997
7319,defined,500,199,0.39800000000000002
7320,defined,500,209,0.41799999999999998
7321,defined,500,211,0.42199999999999999
7322,defined,500,205,0.40999999999999998
7323,defined,500,210,0.41999999999999998
7324,defined,500,205,0.40999999999999998
7325,defined,500,203,0.40600000000000003
7326,defined,500,223,0.44600000000000001
7327,defined,500,227,0.45400000000000001
7328,defined,500,197,0.39400000000000002
7329,defined,500,206,0.41199999999999998
7330,defined,500,215,0.42999999999999999
7331,defined,500,217,0.434
7332,defined,500,202,0.40400000000000003
7333,defined,500,205,0.40999999999999998
7334,defined,500,203,0.40600000000000003
7335,defined,500,204,0.40799999999999997
7336,defined,500,211,0.42199999999999999
7337,defined,500,216,0.432
7338,defined,500,208,0.41599999999999998
7339,defined,500,207,0.41399999999999998
7340,defined,500,207,0.41399999999999998
7341,defined,500,215,0.42999999999999999
7342,defined,500,212,0.42399999999999999
7343,defined,500,197,0.39400000000000002
7344,defined,500,207,0.41399999999999998
7345,defined,500,212,0.42399999999999999
7346,defined,500,210,0.41999999999999998
7347,defined,500,210,0.41999999999999998
7348,defined,500,208,0.41599999999999998
7349,defined,500,206,0.41199999999999998
7350,defined,500,207,0.41399999999999998
7351,defined,500,204,0.40799999999999997
7352,defined,500,190,0.38
7353,defined,500,206,0.41199999999999998
7354,defined,500,199,0.39800000000000002
7355,defined,500,203,0.40600000000000003
7356,defined,500,202,0.40400000000000003
7357,defined,500,209,0.41799999999999998
7358,defined,500,209,0.41799999999999998
7359,defined,500,216,0.432
7360,defined,500,217,0.434
7361,defined,500,190,0.38
7362,defined,500,218,0.436
7363,defined,500,208,0.41599999999999998
7364,defined,500,213,0.42599999999999999
7365,defined,500,215,0.42999999999999999
7366,defined,500,217,0.434
7367,defined,500,213,0.42599999999999999
7368,defined,500,220,0.44
7369,defined,500,201,0.40200000000000002
7370,defined,500,199,0.39800000000000002
7371,defined,500,215,0.42999999999999999
7372,defined,500,202,0.40400000000000003
7373,defined,500,209,0.41799999999999998
7374,defined,500,214,0.42799999999999999
7375,defined,500,194,0.38800000000000001
7376,defined,500,206,0.41199999999999998
7377,defined,500,203,0.40600000000000003
7378,defined,500,199,0.39800000000000002
7379,defined,500,202,0.40400000000000003
7380,defined,500,200,0.40000000000000002
7381,defined,500,212,0.42399999999999999
7382,defined,500,202,0.40400000000000003
7383,defined,500,217,0.434
7384,defined,500,194,0.38800000000000001
7385,defined,500,215,0.42999999999999999
7386,defined,500,203,0.40600000000000003
7387,defined,500,203,0.40600000000000003
7388,defined,500,202,0.40400000000000003
7389,defined,500,209,0.41799999999999998
7390,defined,500,211,0.42199999999999999
7391,defined,500,211,0.42199999999999999
7392,defined,500,209,0.41799999999999998
7393,defined,500,212,0.42399999999999999
7394,defined,500,209,0.41799999999999998
7395,defined,500,216,0.432
7396,defined,500,207,0.41399999999999998
7397,defined,500,202,0.40400000000000003
7398,defined,500,197,0.39400000000000002
7399,defined,500,204,0.40799999999999997
7400,defined,500,218,0.436
7401,defined,500,209,0.41799999999999998
7402,defined,500,208,0.41599999999999998
7403,defined,500,203,0.40600000000000003
7404,defined,500,216,0.432
7405,defined,500,223,0.44600000000000001
7406,defined,500,206,0.41199999999999998
7407,defined,500,220,0.44
7408,defined,500,203,0.40600000000000003
7409,defined,500,205,0.40999999999999998
7410,defined,500,216,0.432
7411,defined,500,204,0.40799999999999997
7412,defined,500,216,0.432
7413,defined,500,214,0.42799999999999999
7414,defined,500,211,0.42199999999999999
7415,defined,500,210,0.41999999999999998
7416,defined,500,212,0.42399999999999999
7417,defined,500,199,0.39800000000000002
7418,defined,500,212,0.42399999999999999
7419,defined,500,217,0.434
7420,defined,500,211,0.42199999999999999
7421,defined,500,199,0.39800000000000002
7422,defined,500,211,0.42199999999999999
7423,defined,500,207,0.41399999999999998
7424,defined,500,204,0.40799999999999997
7425,defined,500,202,0.40400000000000003
7426,defined,500,207,0.41399999999999998
7427,defined,500,220,0.44
7428,defined,500,204,0.40799999999999997
7429,defined,500,214,0.42799999999999999
7430,defined,500,211,0.42199999999999999
7431,defined,500,197,0.39400000000000002
7432,defined,500,205,0.40999999999999998
7433,defined,500,197,0.39400000000000002
7434,defined,500,214,0.42799999999999999
7435,defined,500,217,0.434
7436,defined,500,196,0.39200000000000002
7437,defined,500,196,0.39200000000000002
7438,defined,500,211,0.42199999999999999
7439,defined,500,208,0.41599999999999998
7440,defined,500,191,0.38200000000000001
7441,defined,500,206,0.41199999999999998
7442,defined,500,204,0.40799999999999997
7443,defined,500,214,0.42799999999999999
7444,defined,500,203,0.40600000000000003
7445,defined,500,206,0.41199999999999998
7446,defined,500,207,0.41399999999999998
7447,defined,500,199,0.39800000000000002
7448,defined,500,208,0.41599999999999998
7449,defined,500,201,0.40200000000000002
7450,defined,500,211,0.42199999999999999
7451,defined,500,204,0.40799999999999997
7452,defined,500,205,0.40999999999999998
7453,defined,500,215,0.42999999999999999
7454,defined,500,201,0.40200000000000002
7455,defined,500,209,0.41799999999999998
7456,defined,500,201,0.40200000000000002
7457,defined,500,217,0.434
7458,defined,500,200,0.40000000000000002
7459,defined,500,209,0.41799999999999998
7460,defined,500,206,0.41199999999999998
7461,defined,500,210,0.41999999999999998
7462,defined,500,204,0.40799999999999997
7463,defined,500,211,0.42199999999999999
7464,defined,500,206,0.41199999999999998
7465,defined,500,201,0.40200000000000002
7466,defined,500,198,0.39600000000000002
7467,defined,500,208,0.41599999999999998
7468,defined,500,210,0.41999999999999998
7469,defined,500,210,0.41999999999999998
7470,defined,500,209,0.41799999999999998
7471,defined,500,201,0.40200000000000002
7472,defined,500,211,0.42199999999999999
7473,defined,500,198,0.39600000000000002
7474,defined,500,199,0.39800000000000002
7475,defined,500,221,0.442
7476,defined,500,210,0.41999999999999998
7477,defined,500,212,0.42399999999999999
7478,defined,500,200,0.40000000000000002
7479,defined,500,212,0.42399999999999999
7480,defined,500,206,0.41199999999999998
7481,defined,500,215,0.42999999999999999
7482,defined,500,198,0.39600000000000002
7483,defined,500,217,0.434
7484,defined,500,209,0.41799999999999998
7485,defined,500,206,0.41199999999999998
7486,defined,500,217,0.434
7487,defined,500,210,0.41999999999999998
7488,defined,500,200,0.40000000000000002
7489,defined,500,203,0.40600000000000003
7490,defined,500,214,0.42799999999999999
7491,defined,500,201,0.40200000000000002
7492,defined,500,210,0.41999999999999998
7493,defined,500,208,0.41599999999999998
7494,defined,500,205,0.40999999999999998
7495,defined,500,208,0.41599999999999998
7496,defined,500,202,0.40400000000000003
7497,defined,500,200,0.40000000000000002
7498,defined,500,204,0.40799999999999997
7499,defined,500,202,0.40400000000000003
7500,defined,500,212,0.42399999999999999
7501,defined,500,195,0.39000000000000001
7502,defined,500,203,0.40600000000000003
7503,defined,500,208,0.41599999999999998
7504,defined,500,205,0.40999999999999998
7505,defined,500,193,0.38600000000000001
7506,defined,500,207,0.41399999999999998
7507,defined,500,214,0.42799999999999999
7508,defined,500,206,0.41199999999999998
7509,defined,500,215,0.42999999999999999
7510,defined,500,209,0.41799999999999998
7511,defined,500,202,0.40400000000000003
7512,defined,500,200,0.40000000000000002
7513,defined,500,212,0.42399999999999999
7514,defined,500,217,0.434
7515,defined,500,204,0.40799999999999997
7516,defined,500,214,0.42799999999999999
7517,defined,500,204,0.40799999999999997
7518,defined,500,199,0.39800000000000002
7519,defined,500,212,0.42399999999999999
7520,defined,500,209,0.41799999999999998
7521,defined,500,200,0.40000000000000002
7522,defined,500,211,0.42199999999999999
7523,defined,500,206,0.41199999999999998
7524,defined,500,208,0.41599999999999998
7525,defined,500,194,0.38800000000000001
7526,defined,500,208,0.41599999999999998
7527,defined,500,205,0.40999999999999998
7528,defined,500,204,0.40799999999999997
7529,defined,500,193,0.38600000000000001
7530,defined,500,204,0.40799999999999997
7531,defined,500,201,0.40200000000000002
7532,defined,500,214,0.42799999999999999
7533,defined,500,210,0.41999999999999998
7534,defined,500,208,0.41599999999999998
7535,defined,500,207,0.41399999999999998
7536,defined,500,205,0.40999999999999998
7537,defined,500,199,0.39800000000000002
7538,defined,500,207,0.41399999999999998
7539,defined,500,202,0.40400000000000003
7540,defined,500,211,0.42199999999999999
7541,defined,500,208,0.41599999999999998
7542,defined,500,209,0.41799999999999998
7543,defined,500,215,0.42999999999999999
7544,defined,500,201,0.40200000000000002
7545,defined,500,207,0.41399999999999998
7546,defined,500,204,0.40799999999999997
7547,defined,500,215,0.42999999999999999
7548,defined,500,210,0.41999999999999998
7549,defined,500,204,0.40799999999999997
7550,defined,500,205,0.40999999999999998
7551,defined,500,225,0.45000000000000001
7552,defined,500,208,0.41599999999999998
7553,defined,500,205,0.40999999999999998
7554,defined,500,211,0.42199999999999999
7555,defined,500,205,0.40999999999999998
7556,defined,500,208,0.41599999999999998
7557,defined,500,208,0.41599999999999998
7558,defined,500,213,0.42599999999999999
7559,defined,500,208,0.41599999999999998
7560,defined,500,199,0.39800000000000002
7561,defined,500,204,0.40799999999999997
7562,defined,500,209,0.41799999999999998
7563,defined,500,216,0.432
7564,defined,500,217,0.434
7565,defined,500,211,0.42199999999999999
7566,defined,500,209,0.41799999999999998
7567,defined,500,211,0.42199999999999999
7568,defined,500,211,0.42199999999999999
7569,defined,500,206,0.41199999999999998
7570,defined,500,207,0.41399999999999998
7571,defined,500,209,0.41799999999999998
7572,defined,500,208,0.41599999999999998
7573,defined,500,202,0.40400000000000003
7574,defined,500,213,0.42599999999999999
7575,defined,500,190,0.38
7576,defined,500,201,0.40200000000000002
7577,defined,500,208,0.41599999999999998
7578,defined,500,203,0.40600000000000003
7579,defined,500,213,0.42599999999999999
7580,defined,500,206,0.41199999999999998
7581,defined,500,213,0.42599999999999999
7582,defined,500,199,0.39800000000000002
7583,defined,500,205,0.40999999999999998
7584,defined,500,215,0.42999999999999999
7585,defined,500,212,0.42399999999999999
7586,defined,500,206,0.41199999999999998
7587,defined,500,195,0.39000000000000001
7588,defined,500,206,0.41199999999999998
7589,defined,500,209,0.41799999999999998
7590,defined,500,203,0.40600000000000003
7591,defined,500,202,0.40400000000000003
7592,defined,500,211,0.42199999999999999
7593,defined,500,209,0.41799999999999998
7594,defined,500,208,0.41599999999999998
7595,defined,500,211,0.42199999999999999
7596,defined,500,216,0.432
7597,defined,500,227,0.45400000000000001
7598,defined,500,203,0.40600000000000003
7599,defined,500,212,0.42399999999999999
7600,defined,500,207,0.41399999999999998
7601,defined,500,214,0.42799999999999999
7602,defined,500,209,0.41799999999999998
7603,defined,500,207,0.41399999999999998
7604,defined,500,202,0.40400000000000003
7605,defined,500,215,0.42999999999999999
7606,defined,500,203,0.40600000000000003
7607,defined,500,211,0.42199999999999999
7608,defined,500,202,0.40400000000000003
7609,defined,500,202,0.40400000000000003
7610,defined,500,207,0.41399999999999998
7611,defined,500,216,0.432
7612,defined,500,202,0.40400000000000003
7613,defined,500,217,0.434
7614,defined,500,200,0.40000000000000002
7615,defined,500,207,0.41399999999999998
7616,defined,500,212,0.42399999999999999
7617,defined,500,202,0.40400000000000003
7618,defined,500,209,0.41799999999999998
7619,defined,500,194,0.38800000000000001
7620,defined,500,204,0.40799999999999997
7621,defined,500,201,0.40200000000000002
7622,defined,500,205,0.40999999999999998
7623,defined,500,214,0.42799999999999999
7624,defined,500,209,0.41799999999999998
7625,defined,500,212,0.42399999999999999
7626,defined,500,212,0.42399999999999999
7627,defined,500,205,0.40999999999999998
7628,defined,500,193,0.38600000000000001
7629,defined,500,206,0.41199999999999998
7630,defined,500,209,0.41799999999999998
7631,defined,500,208,0.41599999999999998
7632,defined,500,202,0.40400000000000003
7633,defined,500,209,0.41799999999999998
7634,defined,500,209,0.41799999999999998
7635,defined,500,207,0.41399999999999998
7636,defined,500,211,0.42199999999999999
7637,defined,500,206,0.41199999999999998
7638,defined,500,202,0.40400000000000003
7639,defined,500,211,0.42199999999999999
7640,defined,500,196,0.39200000000000002
7641,defined,500,207,0.41399999999999998
7642,defined,500,202,0.40400000000000003
7643,defined,500,215,0.42999999999999999
7644,defined,500,200,0.40000000000000002
7645,defined,500,199,0.39800000000000002
7646,defined,500,197,0.39400000000000002
7647,defined,500,208,0.41599999999999998
7648,defined,500,213,0.42599999999999999
7649,defined,500,198,0.39600000000000002
7650,defined,500,222,0.44400000000000001
7651,defined,500,209,0.41799999999999998
7652,defined,500,215,0.42999999999999999
7653,defined,500,201,0.40200000000000002
7654,defined,500,207,0.41399999999999998
7655,defined,500,211,0.42199999999999999
7656,defined,500,214,0.42799999999999999
7657,defined,500,208,0.41599999999999998
7658,defined,500,204,0.40799999999999997
7659,defined,500,186,0.372
7660,defined,500,199,0.39800000000000002
7661,defined,500,207,0.41399999999999998
7662,defined,500,222,0.44400000000000001
7663,defined,500,215,0.42999999999999999
7664,defined,500,209,0.41799999999999998
7665,defined,500,202,0.40400000000000003
7666,defined,500,208,0.41599999999999998
7667,defined,500,204,0.40799999999999997
7668,defined,500,214,0.42799999999999999
7669,defined,500,208,0.41599999999999998
7670,defined,500,207,0.41399999999999998
7671,defined,500,199,0.39800000000000002
7672,defined,500,204,0.40799999999999997
7673,defined,500,206,0.41199999999999998
7674,defined,500,207,0.41399999999999998
7675,defined,500,199,0.39800000000000002
7676,defined,500,211,0.42199999999999999
7677,defined,500,208,0.41599999999999998
7678,defined,500,212,0.42399999999999999
7679,defined,500,197,0.39400000000000002
7680,defined,500,214,0.42799999999999999
7681,defined,500,206,0.41199999999999998
7682,defined,500,214,0.42799999999999999
7683,defined,500,203,0.40600000000000003
7684,defined,500,199,0.39800000000000002
7685,defined,500,208,0.41599999999999998
7686,defined,500,205,0.40999999999999998
7687,defined,500,213,0.42599999999999999
7688,defined,500,193,0.38600000000000001
7689,defined,500,215,0.42999999999999999
7690,defined,500,216,0.432
7691,defined,500,204,0.40799999999999997
7692,defined,500,208,0.41599999999999998
7693,defined,500,213,0.42599999999999999
7694,defined,500,205,0.40999999999999998
7695,defined,500,208,0.41599999999999998
7696,defined,500,204,0.40799999999999997
7697,defined,500,213,0.42599999999999999
7698,defined,500,200,0.40000000000000002
7699,defined,500,204,0.40799999999999997
7700,defined,500,205,0.40999999999999998
7701,defined,500,206,0.41199999999999998
7702,defined,500,205,0.40999999999999998
7703,defined,500,197,0.39400000000000002
7704,defined,500,198,0.39600000000000002
7705,defined,500,212,0.42399999999999999
7706,defined,500,213,0.42599999999999999
7707,defined,500,212,0.42399999999999999
7708,defined,500,215,0.42999999999999999
7709,defined,500,190,0.38
7710,defined,500,204,0.40799999999999997
7711,defined,500,215,0.42999999999999999
7712,defined,500,206,0.41199999999999998
7713,defined,500,209,0.41799999999999998
7714,defined,500,204,0.40799999999999997
7715,defined,500,215,0.42999999999999999
7716,defined,500,202,0.40400000000000003
7717,defined,500,208,0.41599999999999998
7718,defined,500,212,0.42399999999999999
7719,defined,500,208,0.41599999999999998
7720,defined,500,208,0.41599999999999998
7721,defined,500,206,0.41199999999999998
7722,defined,500,208,0.41599999999999998
7723,defined,500,203,0.40600000000000003
7724,defined,500,204,0.40799999999999997
7725,defined,500,201,0.40200000000000002
7726,defined,500,211,0.42199999999999999
7727,defined,500,209,0.41799999999999998
7728,defined,500,207,0.41399999999999998
7729,defined,500,198,0.39600000000000002
7730,defined,500,225,0.45000000000000001
7731,defined,500,205,0.40999999999999998
7732,defined,500,215,0.42999999999999999
7733,defined,500,206,0.41199999999999998
7734,defined,500,197,0.39400000000000002
7735,defined,500,207,0.41399999999999998
7736,defined,500,213,0.42599999999999999
7737,defined,500,208,0.41599999999999998
7738,defined,500,207,0.41399999999999998
7739,defined,500,211,0.42199999999999999
7740,defined,500,210,0.41999999999999998
7741,defined,500,202,0.40400000000000003
7742,defined,500,199,0.39800000000000002
7743,defined,500,207,0.41399999999999998
7744,defined,500,210,0.41999999999999998
7745,defined,500,208,0.41599999999999998
7746,defined,500,195,0.39000000000000001
7747,defined,500,199,0.39800000000000002
7748,defined,500,215,0.42999999999999999
7749,defined,500,198,0.39600000000000002
7750,defined,500,214,0.42799999999999999
7751,defined,500,220,0.44
7752,defined,500,208,0.41599999999999998
7753,defined,500,198,0.39600000000000002
7754,defined,500,205,0.40999999999999998
7755,defined,500,221,0.442
7756,defined,500,212,0.42399999999999999
7757,defined,500,223,0.44600000000000001
7758,defined,500,212,0.42399999999999999
7759,defined,500,197,0.39400000000000002
7760,defined,500,220,0.44
7761,defined,500,215,0.42999999999999999
7762,defined,500,205,0.40999999999999998
7763,defined,500,200,0.40000000000000002
7764,defined,500,202,0.40400000000000003
7765,defined,500,203,0.40600000000000003
7766,defined,500,215,0.42999999999999999
7767,defined,500,212,0.42399999999999999
7768,defined,500,218,0.436
7769,defined,500,197,0.39400000000000002
7770,defined,500,204,0.40799999999999997
7771,defined,500,203,0.40600000000000003
7772,defined,500,206,0.41199999999999998
7773,defined,500,204,0.40799999999999997
7774,defined,500,193,0.38600000000000001
7775,defined,500,208,0.41599999999999998
7776,defined,500,199,0.39800000000000002
7777,defined,500,205,0.40999999999999998
7778,defined,500,198,0.39600000000000002
7779,defined,500,205,0.40999999999999998
7780,defined,500,198,0.39600000000000002
7781,defined,500,197,0.39400000000000002
7782,defined,500,210,0.41999999999999998
7783,defined,500,207,0.41399999999999998
7784,defined,500,212,0.42399999999999999
7785,defined,500,208,0.41599999999999998
7786,defined,500,198,0.39600000000000002
7787,defined,500,212,0.42399999999999999
7788,defined,500,210,0.41999999999999998
7789,defined,500,208,0.41599999999999998
7790,defined,500,214,0.42799999999999999
7791,defined,500,221,0.442
7792,defined,500,214,0.42799999999999999
7793,defined,500,196,0.39200000000000002
7794,defined,500,208,0.41599999999999998
7795,defined,500,203,0.40600000000000003
7796,defined,500,210,0.41999999999999998
7797,defined,500,210,0.41999999999999998
7798,defined,500,205,0.40999999999999998
7799,defined,500,205,0.40999999999999998
7800,defined,500,207,0.41399999999999998
7801,defined,500,203,0.40600000000000003
7802,defined,500,213,0.42599999999999999
7803,defined,500,206,0.41199999999999998
7804,defined,500,204,0.40799999999999997
7805,defined,500,210,0.41999999999999998
7806,defined,500,200,0.40000000000000002
7807,defined,500,205,0.40999999999999998
7808,defined,500,200,0.40000000000000002
7809,defined,500,209,0.41799999999999998
7810,defined,500,198,0.39600000000000002
7811,defined,500,208,0.41599999999999998
7812,defined,500,223,0.44600000000000001
7813,defined,500,203,0.40600000000000003
7814,defined,500,212,0.42399999999999999
7815,defined,500,209,0.41799999999999998
7816,defined,500,213,0.42599999999999999
7817,defined,500,204,0.40799999999999997
7818,defined,500,201,0.40200000000000002
7819,defined,500,198,0.39600000000000002
7820,defined,500,205,0.40999999999999998
7821,defined,500,210,0.41999999999999998
7822,defined,500,200,0.40000000000000002
7823,defined,500,207,0.41399999999999998
7824,defined,500,208,0.41599999999999998
7825,defined,500,205,0.40999999999999998
7826,defined,500,212,0.42399999999999999
7827,defined,500,204,0.40799999999999997
7828,defined,500,208,0.41599999999999998
7829,defined,500,217,0.434
7830,defined,500,205,0.40999999999999998
7831,defined,500,208,0.41599999999999998
7832,defined,500,208,0.41599999999999998
7833,defined,500,216,0.432
7834,defined,500,198,0.39600000000000002
7835,defined,500,203,0.40600000000000003
7836,defined,500,202,0.40400000000000003
7837,defined,500,203,0.40600000000000003
7838,defined,500,209,0.41799999999999998
7839,defined,500,212,0.42399999999999999
7840,defined,500,211,0.42199999999999999
7841,defined,500,207,0.41399999999999998
7842,defined,500,212,0.42399999999999999
7843,defined,500,214,0.42799999999999999
7844,defined,500,208,0.41599999999999998
7845,defined,500,200,0.40000000000000002
7846,defined,500,207,0.41399999999999998
7847,defined,500,196,0.39200000000000002
7848,defined,500,201,0.40200000000000002
7849,defined,500,207,0.41399999999999998
7850,defined,500,209,0.41799999999999998
7851,defined,500,201,0.40200000000000002
7852,defined,500,223,0.44600000000000001
7853,defined,500,215,0.42999999999999999
7854,defined,500,201,0.40200000000000002
7855,defined,500,214,0.42799999999999999
7856,defined,500,214,0.42799999999999999
7857,defined,500,205,0.40999999999999998
7858,defined,500,200,0.40000000000000002
7859,defined,500,197,0.39400000000000002
7860,defined,500,213,0.42599999999999999
7861,defined,500,203,0.40600000000000003
7862,defined,500,209,0.41799999999999998
7863,defined,500,199,0.39800000000000002
7864,defined,500,208,0.41599999999999998
7865,defined,500,209,0.41799999999999998
7866,defined,500,202,0.40400000000000003
7867,defined,500,218,0.436
7868,defined,500,206,0.41199999999999998
7869,defined,500,211,0.42199999999999999
7870,defined,500,209,0.41799999999999998
7871,defined,500,212,0.42399999999999999
7872,defined,500,208,0.41599999999999998
7873,defined,500,223,0.44600000000000001
7874,defined,500,222,0.44400000000000001
7875,defined,500,201,0.40200000000000002
7876,defined,500,205,0.40999999999999998
7877,defined,500,204,0.40799999999999997
7878,defined,500,209,0.41799999999999998
7879,defined,500,211,0.42199999999999999
7880,defined,500,209,0.41799999999999998
7881,defined,500,218,0.436
7882,defined,500,201,0.40200000000000002
7883,defined,500,206,0.41199999999999998
7884,defined,500,219,0.438
7885,defined,500,197,0.39400000000000002
7886,defined,500,207,0.41399999999999998
7887,defined,500,211,0.42199999999999999
7888,defined,500,214,0.42799999999999999
7889,defined,500,211,0.42199999999999999
7890,defined,500,205,0.40999999999999998
7891,defined,500,217,0.434
7892,defined,500,209,0.41799999999999998
7893,defined,500,204,0.40799999999999997
7894,defined,500,196,0.39200000000000002
7895,defined,500,212,0.42399999999999999
7896,defined,500,198,0.39600000000000002
7897,defined,500,209,0.41799999999999998
7898,defined,500,199,0.39800000000000002
7899,defined,500,203,0.40600000000000003
7900,defined,500,212,0.42399999999999999
7901,defined,500,212,0.42399999999999999
7902,defined,500,187,0.374
7903,defined,500,200,0.40000000000000002
7904,defined,500,204,0.40799999999999997
7905,defined,500,206,0.41199999999999998
7906,defined,500,185,0.37
7907,defined,500,197,0.39400000000000002
7908,defined,500,211,0.42199999999999999
7909,defined,500,205,0.40999999999999998
7910,defined,500,201,0.40200000000000002
7911,defined,500,198,0.39600000000000002
7912,defined,500,202,0.40400000000000003
7913,defined,500,205,0.40999999999999998
7914,defined,500,209,0.41799999999999998
7915,defined,500,205,0.40999999999999998
7916,defined,500,199,0.39800000000000002
7917,defined,500,205,0.40999999999999998
7918,defined,500,206,0.41199999999999998
7919,defined,500,218,0.436
7920,defined,500,217,0.434
7921,defined,500,199,0.39800000000000002
7922,defined,500,202,0.40400000000000003
7923,defined,500,208,0.41599999999999998
7924,defined,500,203,0.40600000000000003
7925,defined,500,214,0.42799999999999999
7926,defined,500,203,0.40600000000000003
7927,defined,500,194,0.38800000000000001
7928,defined,500,204,0.40799999999999997
7929,defined,500,208,0.41599999999999998
7930,defined,500,200,0.40000000000000002
7931,defined,500,207,0.41399999999999998
7932,defined,500,206,0.41199999999999998
7933,defined,500,215,0.42999999999999999
7934,defined,500,206,0.41199999999999998
7935,defined,500,202,0.40400000000000003
7936,defined,500,211,0.42199999999999999
7937,defined,500,208,0.41599999999999998
7938,defined,500,206,0.41199999999999998
7939,defined,500,210,0.41999999999999998
7940,defined,500,208,0.41599999999999998
7941,defined,500,193,0.38600000000000001
7942,defined,500,203,0.40600000000000003
7943,defined,500,209,0.41799999999999998
7944,defined,500,210,0.41999999999999998
7945,defined,500,208,0.41599999999999998
7946,defined,500,210,0.41999999999999998
7947,defined,500,219,0.438
7948,defined,500,210,0.41999999999999998
7949,defined,500,208,0.41599999999999998
7950,defined,500,204,0.40799999999999997
7951,defined,500,214,0.42799999999999999
7952,defined,500,208,0.41599999999999998
7953,defined,500,206,0.41199999999999998
7954,defined,500,200,0.40000000000000002
7955,defined,500,198,0.39600000000000002
7956,defined,500,200,0.40000000000000002
7957,defined,500,207,0.41399999999999998
7958,defined,500,195,0.39000000000000001
7959,defined,500,215,0.42999999999999999
7960,defined,500,209,0.41799999999999998
7961,defined,500,209,0.41799999999999998
7962,defined,500,209,0.41799999999999998
7963,defined,500,188,0.376
7964,defined,500,211,0.42199999999999999
7965,defined,500,209,0.41799999999999998
7966,defined,500,199,0.39800000000000002
7967,defined,500,195,0.39000000000000001
7968,defined,500,212,0.42399999999999999
7969,defined,500,199,0.39800000000000002
7970,defined,500,211,0.42199999999999999
7971,defined,500,204,0.40799999999999997
7972,defined,500,217,0.434
7973,defined,500,208,0.41599999999999998
7974,defined,500,205,0.40999999999999998
7975,defined,500,208,0.41599999999999998
7976,defined,500,218,0.436
7977,defined,500,206,0.41199999999999998
7978,defined,500,202,0.40400000000000003
7979,defined,500,213,0.42599999999999999
7980,defined,500,188,0.376
7981,defined,500,213,0.42599999999999999
7982,defined,500,210,0.41999999999999998
7983,defined,500,200,0.40000000000000002
7984,defined,500,198,0.39600000000000002
7985,defined,500,202,0.40400000000000003
7986,defined,500,205,0.40999999999999998
7987,defined,500,190,0.38
7988,defined,500,200,0.40000000000000002
7989,defined,500,196,0.39200000000000002
7990,defined,500,196,0.39200000000000002
7991,defined,500,198,0.39600000000000002
7992,defined,500,192,0.38400000000000001
7993,defined,500,208,0.41599999999999998
7994,defined,500,221,0.442
7995,defined,500,215,0.42999999999999999
7996,defined,500,214,0.42799999999999999
7997,defined,500,212,0.42399999999999999
7998,defined,500,208,0.41599999999999998
7999,defined,500,207,0.41399999999999998
8000,defined,500,201,0.40200000000000002
8001,defined,500,202,0.40400000000000003
8002,defined,500,212,0.42399999999999999
8003,defined,500,203,0.40600000000000003
8004,defined,500,223,0.44600000000000001
8005,defined,500,207,0.41399999999999998
8006,defined,500,208,0.41599999999999998
8007,defined,500,202,0.40400000000000003
8008,defined,500,204,0.40799999999999997
8009,defined,500,207,0.41399999999999998
8010,defined,500,209,0.41799999999999998
8011,defined,500,209,0.41799999999999998
8012,defined,500,215,0.42999999999999999
8013,defined,500,219,0.438
8014,defined,500,198,0.39600000000000002
8015,defined,500,206,0.41199999999999998
8016,defined,500,213,0.42599999999999999
8017,defined,500,201,0.40200000000000002
8018,defined,500,207,0.41399999999999998
8019,defined,500,205,0.40999999999999998
8020,defined,500,198,0.39600000000000002
8021,defined,500,206,0.41199999999999998
8022,defined,500,214,0.42799999999999999
8023,defined,500,209,0.41799999999999998
8024,defined,500,202,0.40400000000000003
8025,defined,500,197,0.39400000000000002
8026,defined,500,211,0.42199999999999999
8027,defined,500,207,0.41399999999999998
8028,defined,500,207,0.41399999999999998
8029,defined,500,210,0.41999999999999998
8030,defined,500,198,0.39600000000000002
8031,defined,500,206,0.41199999999999998
8032,defined,500,205,0.40999999999999998
8033,defined,500,212,0.42399999999999999
8034,defined,500,206,0.41199999999999998
8035,defined,500,202,0.40400000000000003
8036,defined,500,211,0.42199999999999999
8037,defined,500,211,0.42199999999999999
8038,defined,500,201,0.40200000000000002
8039,defined,500,209,0.41799999999999998
8040,defined,500,205,0.40999999999999998
8041,defined,500,210,0.41999999999999998
8042,defined,500,197,0.39400000000000002
8043,defined,500,191,0.38200000000000001
8044,defined,500,214,0.42799999999999999
8045,defined,500,211,0.42199999999999999
8046,defined,500,214,0.42799999999999999
8047,defined,500,209,0.41799999999999998
8048,defined,500,216,0.432
8049,defined,500,213,0.42599999999999999
8050,defined,500,206,0.41199999999999998
8051,defined,500,205,0.40999999999999998
8052,defined,500,202,0.40400000000000003
8053,defined,500,203,0.40600000000000003
8054,defined,500,202,0.40400000000000003
8055,defined,500,202,0.40400000000000003
