replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
3947,defined,768,0.40364583333333331,0.32400000000000001,0.19731612903225804
3948,defined,794,0.41309823677581864,0.32800000000000001,0.20599999999999996
3949,defined,769,0.41092327698309494,0.318,0.2261329113924051
3950,defined,799,0.41051314142678347,0.316,0.2302317073170731
3951,defined,796,0.43844221105527637,0.32800000000000001,0.25189684813753577
3952,defined,770,0.40129870129870132,0.314,0.2175404530744337
3953,defined,783,0.42784163473818648,0.32600000000000001,0.23803582089552244
3954,defined,788,0.4137055837563452,0.32800000000000001,0.20716564417177918
3955,defined,767,0.42242503259452413,0.33800000000000002,0.19985802469135794
3956,defined,766,0.39947780678851175,0.33600000000000002,0.15890196078431362
3957,defined,775,0.40129032258064518,0.29799999999999999,0.25739549839228304
3958,defined,789,0.40937896070975921,0.29199999999999998,0.28672445820433445
3959,defined,770,0.39870129870129872,0.29799999999999999,0.25257328990228023
3960,defined,781,0.40717029449423814,0.32000000000000001,0.21408805031446532
3961,defined,778,0.45115681233933164,0.35999999999999999,0.20205128205128209
3962,defined,779,0.43774069319640563,0.34000000000000002,0.22328445747800574
3963,defined,788,0.39340101522842641,0.29999999999999999,0.23741935483870968
3964,defined,781,0.41613316261203587,0.30199999999999999,0.27427076923076932
3965,defined,766,0.41122715404699739,0.33400000000000002,0.18779682539682541
3966,defined,791,0.4336283185840708,0.32400000000000001,0.25281632653061226
3967,defined,777,0.39768339768339767,0.29399999999999998,0.26071844660194177
3968,defined,783,0.42528735632183906,0.33200000000000002,0.21935135135135131
3969,defined,785,0.40254777070063696,0.34200000000000003,0.15041139240506329
3970,defined,779,0.41078305519897307,0.32000000000000001,0.22100000000000009
3971,defined,770,0.40389610389610392,0.34399999999999997,0.14829581993569141
3972,defined,777,0.42084942084942084,0.34399999999999997,0.18260550458715596
3973,defined,773,0.41267787839586029,0.33600000000000002,0.18580564263322874
3974,defined,775,0.41548387096774192,0.30599999999999999,0.2635093167701863
3975,defined,785,0.43439490445859874,0.34200000000000003,0.2126979472140762
3976,defined,759,0.4163372859025033,0.33000000000000002,0.20737341772151896
3977,defined,776,0.42783505154639173,0.35199999999999998,0.17725301204819277
3978,defined,763,0.41153342070773263,0.31,0.24671974522292994
3979,defined,776,0.39690721649484534,0.30599999999999999,0.22903896103896104
3980,defined,787,0.42566709021601018,0.34599999999999997,0.18715820895522395
3981,defined,778,0.41773778920308485,0.34000000000000002,0.18609230769230767
3982,defined,760,0.39473684210526316,0.29799999999999999,0.24506666666666677
3983,defined,794,0.39672544080604533,0.32000000000000001,0.19339682539682534
3984,defined,788,0.43147208121827413,0.33800000000000002,0.21663529411764704
3985,defined,793,0.42118537200504413,0.33600000000000002,0.20225149700598799
3986,defined,771,0.4150453955901427,0.28599999999999998,0.31091875000000013
3987,defined,786,0.42875318066157758,0.33400000000000002,0.2209970326409495
3988,defined,779,0.40821566110397944,0.32200000000000001,0.21120125786163513
3989,defined,780,0.40512820512820513,0.34200000000000003,0.15582278481012657
3990,defined,768,0.44661458333333331,0.378,0.15363265306122442
3991,defined,775,0.42838709677419357,0.316,0.26234939759036147
3992,defined,774,0.41085271317829458,0.318,0.22599999999999998
3993,defined,771,0.41374837872892345,0.32200000000000001,0.22174921630094035
3994,defined,777,0.4144144144144144,0.318,0.23265217391304349
3995,defined,781,0.43661971830985913,0.36199999999999999,0.17090322580645156
3996,defined,789,0.39163498098859317,0.31,0.20844660194174758
3997,defined,791,0.41845764854614415,0.35799999999999998,0.14447734138972823
3998,defined,787,0.39390088945362134,0.30399999999999999,0.22823225806451608
3999,defined,770,0.41558441558441561,0.312,0.24925000000000008
4000,defined,785,0.4140127388535032,0.33000000000000002,0.20292307692307687
4001,defined,783,0.39335887611749681,0.318,0.19157792207792212
4002,defined,791,0.43489254108723135,0.34599999999999997,0.20440116279069775
4003,defined,786,0.40076335877862596,0.29399999999999998,0.26640000000000008
4004,defined,775,0.41290322580645161,0.318,0.22984375000000001
4005,defined,779,0.40693196405648269,0.34399999999999997,0.15464984227129353
4006,defined,778,0.41645244215938304,0.33000000000000002,0.20759259259259255
4007,defined,796,0.43216080402010049,0.33600000000000002,0.22251162790697665
4008,defined,781,0.40460947503201022,0.33200000000000002,0.17945569620253154
4009,defined,788,0.41243654822335024,0.33000000000000002,0.19987692307692306
4010,defined,785,0.41528662420382167,0.29799999999999999,0.2824233128834357
4011,defined,774,0.40568475452196384,0.33400000000000002,0.17670063694267513
4012,defined,806,0.41563275434243174,0.33800000000000002,0.18678208955223874
4013,defined,788,0.44289340101522845,0.34999999999999998,0.20974212034383966
4014,defined,776,0.4484536082474227,0.35199999999999998,0.21508045977011503
4015,defined,770,0.41038961038961042,0.32000000000000001,0.22025316455696209
4016,defined,785,0.40509554140127391,0.314,0.22487421383647799
4017,defined,789,0.40430925221799746,0.308,0.23820689655172411
4018,defined,763,0.41153342070773263,0.318,0.22728025477707003
4019,defined,784,0.42091836734693877,0.33800000000000002,0.19699393939393928
4020,defined,791,0.43994943109987356,0.33000000000000002,0.24991379310344819
4021,defined,785,0.41019108280254779,0.31,0.24425465838509319
4022,defined,770,0.41558441558441561,0.32600000000000001,0.21556249999999999
4023,defined,782,0.38491048593350385,0.27800000000000002,0.27775415282392024
4024,defined,782,0.43478260869565216,0.33600000000000002,0.22719999999999996
4025,defined,786,0.3944020356234097,0.316,0.19878709677419359
4026,defined,785,0.41146496815286626,0.318,0.22715170278637775
4027,defined,788,0.39847715736040606,0.314,0.21199999999999997
4028,defined,782,0.41687979539641945,0.314,0.24678527607361966
4029,defined,782,0.42071611253196933,0.34999999999999998,0.1680851063829788
4030,defined,790,0.43037974683544306,0.34799999999999998,0.19141176470588239
4031,defined,775,0.39870967741935481,0.318,0.20242718446601937
4032,defined,785,0.40636942675159238,0.32800000000000001,0.1928526645768025
4033,defined,782,0.42583120204603581,0.32600000000000001,0.23443843843843837
4034,defined,797,0.39648682559598497,0.28599999999999998,0.27866455696202541
4035,defined,774,0.43669250645994834,0.34799999999999998,0.20310059171597639
4036,defined,783,0.41379310344827586,0.318,0.23149999999999993
4037,defined,770,0.41558441558441561,0.33000000000000002,0.2059375
4038,defined,795,0.40125786163522015,0.32400000000000001,0.19253918495297806
4039,defined,772,0.40414507772020725,0.33000000000000002,0.18346153846153845
4040,defined,789,0.40177439797211661,0.33800000000000002,0.15873186119873817
4041,defined,782,0.39258312020460356,0.29999999999999999,0.23583061889250811
4042,defined,783,0.37292464878671777,0.28799999999999998,0.22772602739726033
4043,defined,792,0.4116161616161616,0.28799999999999998,0.30031901840490804
4044,defined,783,0.40357598978288634,0.32200000000000001,0.20213291139240508
4045,defined,794,0.44206549118387911,0.34999999999999998,0.20826210826210834
4046,defined,788,0.39593908629441626,0.31,0.2170512820512821
4047,defined,774,0.40956072351421191,0.314,0.23332492113564673
4048,defined,769,0.45253576072821844,0.35199999999999998,0.22216091954022987
4049,defined,783,0.3946360153256705,0.28599999999999998,0.27528155339805827
4050,defined,796,0.40703517587939697,0.308,0.24330864197530866
4051,defined,794,0.39798488664987408,0.318,0.20097468354430381
4052,defined,763,0.38925294888597639,0.308,0.20874074074074067
4053,defined,787,0.43329097839898351,0.312,0.27992961876832845
4054,defined,784,0.4375,0.34799999999999998,0.20457142857142863
4055,defined,786,0.40966921119592875,0.308,0.24817391304347824
4056,defined,783,0.45977011494252873,0.34000000000000002,0.26049999999999995
4057,defined,779,0.45057766367137353,0.35399999999999998,0.21434188034188029
4058,defined,782,0.41432225063938621,0.33200000000000002,0.1986913580246914
4059,defined,762,0.40157480314960631,0.316,0.21309803921568626
4060,defined,763,0.39973787680209699,0.29799999999999999,0.2545114754098361
4061,defined,778,0.40745501285347041,0.30199999999999999,0.25881388012618289
4062,defined,778,0.41131105398457585,0.312,0.24145000000000005
4063,defined,782,0.39386189258312021,0.312,0.20784415584415583
4064,defined,781,0.43661971830985913,0.34200000000000003,0.21670967741935476
4065,defined,804,0.43781094527363185,0.35399999999999998,0.1914318181818182
4066,defined,766,0.42689295039164493,0.32800000000000001,0.23165749235474009
4067,defined,768,0.39583333333333331,0.29599999999999999,0.25221052631578944
4068,defined,797,0.46298619824341281,0.36599999999999999,0.20947967479674801
4069,defined,775,0.43483870967741933,0.34200000000000003,0.21350148367952515
4070,defined,770,0.38311688311688313,0.28399999999999997,0.25871186440677973
4071,defined,785,0.39490445859872614,0.318,0.19474193548387098
4072,defined,782,0.40920716112531969,0.32400000000000001,0.20822499999999999
4073,defined,785,0.38216560509554143,0.29399999999999998,0.23070000000000013
4074,defined,780,0.39358974358974358,0.29399999999999998,0.25302931596091205
4075,defined,784,0.41964285714285715,0.34399999999999997,0.18025531914893622
4076,defined,767,0.44328552803129073,0.35599999999999998,0.19690588235294115
4077,defined,777,0.43629343629343631,0.36599999999999999,0.16111504424778766
4078,defined,774,0.39922480620155038,0.30599999999999999,0.23351456310679608
4079,defined,767,0.37548891786179922,0.28199999999999997,0.24897916666666675
4080,defined,763,0.42070773263433814,0.34399999999999997,0.18233021806853589
4081,defined,781,0.40973111395646605,0.30199999999999999,0.26293124999999995
4082,defined,777,0.41055341055341055,0.33000000000000002,0.19620689655172407
4083,defined,789,0.42078580481622307,0.32600000000000001,0.22525903614457832
4084,defined,770,0.43246753246753245,0.32400000000000001,0.2508108108108108
4085,defined,792,0.38762626262626265,0.28000000000000003,0.27765472312703576
4086,defined,774,0.41602067183462532,0.32600000000000001,0.21638509316770183
4087,defined,791,0.4222503160556258,0.32400000000000001,0.23268263473053896
4088,defined,783,0.41251596424010217,0.32200000000000001,0.21942414860681114
4089,defined,770,0.42207792207792205,0.32600000000000001,0.22763076923076919
4090,defined,771,0.42542153047989623,0.31,0.27131097560975603
4091,defined,768,0.4453125,0.35799999999999998,0.19607017543859651
4092,defined,777,0.38481338481338484,0.28199999999999997,0.2671772575250837
4093,defined,770,0.43116883116883115,0.33600000000000002,0.22072289156626501
4094,defined,782,0.41304347826086957,0.318,0.2301052631578947
4095,defined,774,0.39664082687338503,0.32400000000000001,0.18314006514657977
4096,defined,773,0.39197930142302717,0.29999999999999999,0.23465346534653464
4097,defined,782,0.40281329923273657,0.31,0.2304126984126984
4098,defined,775,0.39612903225806451,0.28999999999999998,0.26791530944625408
4099,defined,782,0.41432225063938621,0.32400000000000001,0.21799999999999997
4100,defined,780,0.39615384615384613,0.30199999999999999,0.23766990291262136
4101,defined,784,0.4017857142857143,0.30599999999999999,0.23840000000000006
4102,defined,778,0.40874035989717222,0.33400000000000002,0.18285534591194963
4103,defined,779,0.4338896020539153,0.318,0.26709467455621305
4104,defined,770,0.45064935064935063,0.34799999999999998,0.22778097982708934
4105,defined,773,0.42561448900388099,0.318,0.25284498480243156
4106,defined,802,0.4077306733167082,0.30399999999999999,0.25440978593272168
4107,defined,771,0.40726329442282749,0.33000000000000002,0.18971337579617831
4108,defined,790,0.40253164556962023,0.32600000000000001,0.19012578616352194
4109,defined,773,0.4424320827943079,0.35399999999999998,0.19987719298245621
4110,defined,784,0.40816326530612246,0.32000000000000001,0.21599999999999997
4111,defined,787,0.42693773824650572,0.33600000000000002,0.21299999999999997
4112,defined,781,0.40204865556978231,0.29599999999999999,0.26377070063694263
4113,defined,764,0.41361256544502617,0.316,0.23599999999999999
4114,defined,764,0.40837696335078533,0.314,0.23110256410256402
4115,defined,783,0.40229885057471265,0.314,0.21948571428571428
4116,defined,791,0.41340075853350189,0.32200000000000001,0.22109480122324154
4117,defined,763,0.38532110091743121,0.27400000000000002,0.28890476190476189
4118,defined,783,0.38441890166028098,0.318,0.17277740863787372
4119,defined,769,0.42522756827048114,0.314,0.26157186544342503
4120,defined,793,0.42622950819672129,0.30599999999999999,0.282076923076923
4121,defined,776,0.4265463917525773,0.34599999999999997,0.18883383685800603
4122,defined,795,0.39496855345911952,0.27800000000000002,0.2961464968152866
4123,defined,754,0.39522546419098142,0.30199999999999999,0.23587919463087248
4124,defined,798,0.41979949874686717,0.314,0.25202388059701497
4125,defined,783,0.40485312899106002,0.34799999999999998,0.14042902208201902
4126,defined,783,0.42784163473818648,0.33400000000000002,0.2193373134328358
4127,defined,790,0.39240506329113922,0.30199999999999999,0.23038709677419356
4128,defined,785,0.45222929936305734,0.36799999999999999,0.18625352112676063
4129,defined,789,0.41951837769328265,0.30599999999999999,0.27059214501510576
4130,defined,773,0.40750323415265199,0.32000000000000001,0.21473015873015866
4131,defined,788,0.43147208121827413,0.33800000000000002,0.21663529411764704
4132,defined,778,0.42930591259640105,0.35199999999999998,0.18007185628742528
4133,defined,807,0.43866171003717475,0.37,0.15652542372881362
4134,defined,778,0.39588688946015427,0.312,0.21189610389610392
4135,defined,790,0.42151898734177218,0.33600000000000002,0.20288288288288292
4136,defined,761,0.41787122207621552,0.32200000000000001,0.22942767295597488
4137,defined,781,0.42509603072983354,0.32200000000000001,0.24252409638554218
4138,defined,789,0.43599493029150826,0.36399999999999999,0.16512790697674429
4139,defined,769,0.40832249674902471,0.318,0.2212038216560509
4140,defined,773,0.4204398447606727,0.29999999999999999,0.28646153846153843
4141,defined,777,0.41312741312741313,0.318,0.23026168224299071
4142,defined,760,0.40921052631578947,0.316,0.22778135048231507
4143,defined,791,0.40960809102402024,0.31,0.24317901234567907
4144,defined,803,0.42092154420921546,0.29799999999999999,0.29202958579881666
4145,defined,806,0.39826302729528534,0.32400000000000001,0.18646728971962612
4146,defined,779,0.40179717586649549,0.30599999999999999,0.23842172523961658
4147,defined,780,0.43333333333333335,0.308,0.28923076923076929
4148,defined,805,0.42608695652173911,0.33200000000000002,0.22081632653061212
4149,defined,781,0.42381562099871961,0.316,0.254392749244713
4150,defined,780,0.4128205128205128,0.32400000000000001,0.21515527950310553
4151,defined,759,0.40447957839262189,0.316,0.21874918566775248
4152,defined,767,0.40677966101694918,0.308,0.24283333333333335
4153,defined,795,0.44025157232704404,0.32600000000000001,0.2595142857142857
4154,defined,788,0.41116751269035534,0.32000000000000001,0.22172839506172837
4155,defined,784,0.41198979591836737,0.34599999999999997,0.16017337461300318
4156,defined,773,0.41526520051746441,0.314,0.24385669781931463
4157,defined,763,0.38794233289646135,0.314,0.19060135135135137
4158,defined,785,0.42165605095541403,0.34000000000000002,0.19365558912386704
4159,defined,782,0.39002557544757033,0.314,0.19492459016393437
4160,defined,792,0.40909090909090912,0.318,0.22266666666666668
4161,defined,787,0.40660736975857686,0.318,0.21791874999999994
4162,defined,764,0.41623036649214662,0.30199999999999999,0.2744402515723271
4163,defined,788,0.43781725888324874,0.34200000000000003,0.21885217391304346
4164,defined,777,0.40926640926640928,0.33000000000000002,0.19367924528301883
4165,defined,790,0.41772151898734178,0.32200000000000001,0.22915151515151511
4166,defined,805,0.40248447204968946,0.31,0.22978395061728396
4167,defined,767,0.41329856584093871,0.33600000000000002,0.18702839116719239
4168,defined,777,0.42084942084942084,0.33000000000000002,0.21587155963302751
4169,defined,765,0.4287581699346405,0.318,0.2583231707317073
4170,defined,789,0.44740177439797213,0.33400000000000002,0.25346742209631723
4171,defined,786,0.39567430025445294,0.31,0.21652733118971068
4172,defined,782,0.39002557544757033,0.318,0.18466885245901632
4173,defined,786,0.40076335877862596,0.29799999999999999,0.25641904761904766
4174,defined,787,0.40152477763659467,0.29799999999999999,0.25782911392405072
4175,defined,780,0.36666666666666664,0.30599999999999999,0.16545454545454541
4176,defined,799,0.40926157697121401,0.314,0.23276452599388375
4177,defined,776,0.41881443298969073,0.318,0.24071384615384617
4178,defined,760,0.41710526315789476,0.318,0.23760252365930601
4179,defined,775,0.40774193548387094,0.32200000000000001,0.21028481012658218
4180,defined,782,0.42966751918158569,0.31,0.27851190476190479
4181,defined,763,0.40366972477064222,0.32200000000000001,0.20231818181818184
4182,defined,793,0.44514501891551073,0.35599999999999998,0.20026062322946181
4183,defined,787,0.37865311308767469,0.318,0.16018120805369118
4184,defined,785,0.41273885350318473,0.32200000000000001,0.21984567901234564
4185,defined,781,0.45198463508322662,0.32800000000000001,0.27431161473087817
4186,defined,778,0.40745501285347041,0.308,0.24408832807570979
4187,defined,794,0.37279596977329976,0.27800000000000002,0.2542837837837838
4188,defined,798,0.40977443609022557,0.30199999999999999,0.26300917431192661
4189,defined,773,0.40879689521345408,0.32400000000000001,0.20743037974683542
4190,defined,779,0.40821566110397944,0.308,0.24549685534591192
4191,defined,779,0.41848523748395378,0.32400000000000001,0.22577914110429442
4192,defined,779,0.40308087291399231,0.33600000000000002,0.16642038216560506
4193,defined,791,0.41719342604298354,0.29999999999999999,0.28090909090909089
4194,defined,784,0.41964285714285715,0.32800000000000001,0.21838297872340429
4195,defined,774,0.43023255813953487,0.32200000000000001,0.25156756756756748
4196,defined,789,0.41571609632446133,0.32200000000000001,0.22543292682926819
4197,defined,781,0.41357234314980795,0.33200000000000002,0.19723839009287925
4198,defined,793,0.41614123581336698,0.32000000000000001,0.23103030303030303
4199,defined,792,0.41540404040404039,0.32600000000000001,0.21522188449848023
4200,defined,786,0.44783715012722647,0.374,0.16487499999999999
4201,defined,792,0.41035353535353536,0.28399999999999997,0.3079138461538462
4202,defined,783,0.43167305236270753,0.34399999999999997,0.20310059171597639
4203,defined,781,0.43277848911651728,0.33600000000000002,0.22362130177514783
4204,defined,778,0.42159383033419023,0.32400000000000001,0.23148780487804876
4205,defined,767,0.43024771838331161,0.34999999999999998,0.18651515151515152
4206,defined,766,0.40731070496083549,0.34000000000000002,0.16525641025641014
4207,defined,801,0.43071161048689138,0.34599999999999997,0.1966782608695653
4208,defined,772,0.41580310880829013,0.33400000000000002,0.19673520249221177
4209,defined,789,0.39923954372623577,0.30199999999999999,0.24356190476190487
4210,defined,787,0.43074968233799238,0.32800000000000001,0.2385368731563422
4211,defined,771,0.44357976653696496,0.34999999999999998,0.2109649122807018
4212,defined,769,0.41222366710013003,0.33800000000000002,0.18005678233438482
4213,defined,784,0.39923469387755101,0.33400000000000002,0.16339936102236419
4214,defined,797,0.43412797992471769,0.32400000000000001,0.2536763005780347
4215,defined,775,0.42967741935483872,0.34200000000000003,0.20405405405405397
4216,defined,767,0.41981747066492831,0.32800000000000001,0.21870807453416152
4217,defined,756,0.42460317460317459,0.35599999999999998,0.16157009345794393
4218,defined,793,0.43001261034047922,0.33600000000000002,0.21862756598240474
4219,defined,795,0.43899371069182391,0.33000000000000002,0.24828080229226357
4220,defined,779,0.41976893453145059,0.34399999999999997,0.18050152905198791
4221,defined,763,0.418086500655308,0.35199999999999998,0.15806896551724148
4222,defined,776,0.40206185567010311,0.30399999999999999,0.24389743589743595
4223,defined,786,0.43384223918575066,0.33800000000000002,0.22091495601173017
4224,defined,791,0.41087231352718079,0.32600000000000001,0.20656615384615384
4225,defined,786,0.43002544529262088,0.33400000000000002,0.22330177514792893
4226,defined,776,0.40850515463917525,0.32200000000000001,0.21176025236593055
4227,defined,767,0.40547588005215124,0.32200000000000001,0.20587138263665594
4228,defined,796,0.41834170854271358,0.32400000000000001,0.22551351351351345
4229,defined,773,0.41267787839586029,0.33400000000000002,0.19065203761755478
4230,defined,774,0.40826873385012918,0.318,0.22110126582278478
4231,defined,781,0.41997439180537771,0.318,0.24281097560975606
4232,defined,799,0.42553191489361702,0.33000000000000002,0.22449999999999992
4233,defined,774,0.41731266149870799,0.33800000000000002,0.19005572755417943
4234,defined,781,0.4353393085787452,0.36399999999999999,0.1638705882352941
4235,defined,775,0.40774193548387094,0.30199999999999999,0.25933544303797462
4236,defined,778,0.43701799485861181,0.34200000000000003,0.21742352941176457
4237,defined,770,0.40519480519480522,0.32600000000000001,0.19544871794871799
4238,defined,783,0.40102171136653897,0.32200000000000001,0.19705095541401274
4239,defined,797,0.40526976160602257,0.33200000000000002,0.18079256965944268
4240,defined,796,0.40703517587939697,0.316,0.22365432098765425
4241,defined,762,0.41601049868766404,0.35399999999999998,0.14905993690851738
4242,defined,781,0.42637644046094753,0.35199999999999998,0.17443843843843854
4243,defined,783,0.39974457215836529,0.29799999999999999,0.25452396166134195
4244,defined,782,0.41432225063938621,0.314,0.2421358024691358
4245,defined,796,0.39824120603015073,0.312,0.21655520504731851
4246,defined,777,0.41312741312741313,0.33000000000000002,0.20121495327102801
4247,defined,773,0.41785252263906858,0.318,0.23896594427244588
4248,defined,786,0.35877862595419846,0.26400000000000001,0.26417021276595742
4249,defined,774,0.41085271317829458,0.34399999999999997,0.16271698113207556
4250,defined,766,0.4255874673629243,0.32200000000000001,0.24339877300613499
4251,defined,777,0.4144144144144144,0.316,0.23747826086956514
4252,defined,776,0.43170103092783507,0.33600000000000002,0.22168358208955219
4253,defined,803,0.41469489414694893,0.33400000000000002,0.19458858858858852
4254,defined,780,0.41025641025641024,0.28999999999999998,0.29312499999999997
4255,defined,770,0.40389610389610392,0.34399999999999997,0.14829581993569141
4256,defined,755,0.39602649006622515,0.318,0.19702341137123736
4257,defined,791,0.43868520859671301,0.35799999999999998,0.18392507204610953
4258,defined,793,0.42749054224464061,0.31,0.27483775811209443
4259,defined,781,0.42509603072983354,0.33200000000000002,0.21899999999999997
4260,defined,795,0.39496855345911952,0.32400000000000001,0.17968152866242038
4261,defined,761,0.40867279894875164,0.32000000000000001,0.2169774919614148
4262,defined,774,0.42506459948320413,0.33200000000000002,0.21894224924012151
4263,defined,789,0.40430925221799746,0.32400000000000001,0.19863322884012535
4264,defined,782,0.41687979539641945,0.318,0.23719018404907977
4265,defined,786,0.42366412213740456,0.34000000000000002,0.19747747747747735
4266,defined,793,0.40857503152585117,0.314,0.2314753086419753
4267,defined,805,0.40248447204968946,0.314,0.21984567901234575
4268,defined,783,0.43550446998722858,0.33400000000000002,0.23307331378299112
4269,defined,781,0.40076824583866838,0.28399999999999997,0.29136102236421735
4270,defined,797,0.42785445420326224,0.33600000000000002,0.21468621700879764
4271,defined,762,0.42388451443569553,0.33800000000000002,0.20261300309597519
4272,defined,776,0.4329896907216495,0.34799999999999998,0.1962857142857144
4273,defined,799,0.38798498122653319,0.31,0.20100000000000007
4274,defined,771,0.40077821011673154,0.32000000000000001,0.20155339805825245
4275,defined,788,0.39593908629441626,0.29999999999999999,0.24230769230769234
4276,defined,791,0.38179519595448796,0.28799999999999998,0.24566887417218541
4277,defined,792,0.44444444444444442,0.34999999999999998,0.21250000000000002
4278,defined,793,0.41361916771752838,0.30399999999999999,0.26502439024390245
4279,defined,804,0.4228855721393035,0.32600000000000001,0.22910588235294116
4280,defined,786,0.42748091603053434,0.34000000000000002,0.20464285714285702
4281,defined,784,0.41198979591836737,0.314,0.23784520123839015
4282,defined,789,0.40684410646387831,0.318,0.21837383177570091
4283,defined,773,0.4023285899094437,0.32400000000000001,0.1946881028938906
4284,defined,786,0.38295165394402036,0.27400000000000002,0.28450498338870422
4285,defined,782,0.4053708439897698,0.30199999999999999,0.25500315457413247
4286,defined,786,0.42111959287531808,0.32400000000000001,0.23062235649546825
4287,defined,779,0.41335044929396664,0.34000000000000002,0.17745341614906829
4288,defined,754,0.37400530503978779,0.31,0.1711347517730496
4289,defined,787,0.41804320203303685,0.33600000000000002,0.19625531914893612
4290,defined,763,0.40498034076015726,0.316,0.21971521035598707
4291,defined,786,0.43002544529262088,0.32600000000000001,0.24190532544378696
4292,defined,808,0.42945544554455445,0.32800000000000001,0.23624207492795379
4293,defined,782,0.43094629156010228,0.33400000000000002,0.22496142433234412
4294,defined,761,0.4375821287779238,0.35999999999999999,0.17729729729729737
4295,defined,794,0.40302267002518893,0.308,0.23577500000000007
4296,defined,787,0.41677255400254132,0.32000000000000001,0.2321951219512195
4297,defined,787,0.37611181702668361,0.33200000000000002,0.11728378378378379
4298,defined,783,0.42911877394636017,0.34999999999999998,0.18437500000000007
4299,defined,791,0.42098609355246525,0.32800000000000001,0.22087687687687685
4300,defined,781,0.38284250960307298,0.27000000000000002,0.2947491638795986
4301,defined,777,0.44916344916344919,0.34799999999999998,0.22522636103151872
4302,defined,795,0.3987421383647799,0.30399999999999999,0.23760252365930601
4303,defined,783,0.43678160919540232,0.32000000000000001,0.26736842105263159
4304,defined,771,0.43579766536964981,0.34399999999999997,0.21064285714285724
4305,defined,774,0.41731266149870799,0.32400000000000001,0.22360371517027855
4306,defined,776,0.41237113402061853,0.32400000000000001,0.21429999999999993
4307,defined,790,0.41012658227848103,0.30199999999999999,0.26364197530864208
4308,defined,786,0.39567430025445294,0.29999999999999999,0.24180064308681681
4309,defined,792,0.40909090909090912,0.32600000000000001,0.20311111111111113
4310,defined,779,0.39537869062901154,0.29799999999999999,0.24629220779220784
4311,defined,778,0.42673521850899743,0.35799999999999998,0.16107228915662652
4312,defined,784,0.42346938775510207,0.36199999999999999,0.14515662650602412
4313,defined,768,0.42578125,0.36199999999999999,0.14979816513761468
4314,defined,779,0.41078305519897307,0.30399999999999999,0.25995000000000001
4315,defined,762,0.39895013123359579,0.30199999999999999,0.24301315789473688
4316,defined,769,0.36671001300390116,0.312,0.14919148936170212
4317,defined,779,0.40308087291399231,0.34399999999999997,0.14657324840764341
4318,defined,774,0.40310077519379844,0.33600000000000002,0.16646153846153844
4319,defined,794,0.41561712846347609,0.32400000000000001,0.22043636363636365
4320,defined,781,0.4353393085787452,0.32600000000000001,0.25115882352941177
4321,defined,771,0.383916990920882,0.28799999999999998,0.24983783783783797
4322,defined,777,0.42857142857142855,0.32400000000000001,0.24399999999999988
4323,defined,771,0.39040207522697795,0.30599999999999999,0.21619269102990035
4324,defined,779,0.44030808729139925,0.34200000000000003,0.22327113702623902
4325,defined,783,0.39974457215836529,0.312,0.21950159744408948
4326,defined,794,0.41183879093198994,0.318,0.22785321100917433
4327,defined,786,0.38931297709923662,0.318,0.18317647058823527
4328,defined,795,0.41132075471698115,0.33000000000000002,0.19770642201834865
4329,defined,762,0.40682414698162728,0.35199999999999998,0.13476129032258066
4330,defined,804,0.40174129353233828,0.29199999999999998,0.27316408668730652
4331,defined,785,0.40636942675159238,0.30399999999999999,0.25191222570532923
4332,defined,764,0.40706806282722513,0.32800000000000001,0.19423794212218648
4333,defined,779,0.41335044929396664,0.33000000000000002,0.20164596273291924
4334,defined,781,0.39308578745198464,0.308,0.2164560260586319
4335,defined,778,0.41388174807197942,0.34599999999999997,0.16401242236024849
4336,defined,786,0.40076335877862596,0.29599999999999999,0.26140952380952387
4337,defined,777,0.40797940797940796,0.34000000000000002,0.16662460567823334
4338,defined,773,0.41655886157826649,0.33000000000000002,0.20779503105590058
4339,defined,777,0.41055341055341055,0.33400000000000002,0.18646394984326009
4340,defined,787,0.4078780177890724,0.314,0.23016199376947033
4341,defined,792,0.40151515151515149,0.32800000000000001,0.18309433962264143
4342,defined,785,0.40254777070063696,0.318,0.21003164556962028
4343,defined,765,0.44313725490196076,0.33800000000000002,0.23725663716814149
4344,defined,775,0.43612903225806454,0.36399999999999999,0.16538461538461546
4345,defined,783,0.42784163473818648,0.32600000000000001,0.23803582089552244
4346,defined,778,0.39845758354755784,0.316,0.20694193548387096
4347,defined,769,0.41872561768530558,0.32000000000000001,0.23577639751552792
4348,defined,787,0.41168996188055906,0.34000000000000002,0.17413580246913574
4349,defined,789,0.41951837769328265,0.32000000000000001,0.23722054380664659
4350,defined,782,0.42583120204603581,0.34200000000000003,0.19686486486486476
4351,defined,781,0.41869398207426378,0.314,0.25004892966360859
4352,defined,782,0.38746803069053709,0.30599999999999999,0.21025742574257433
4353,defined,794,0.41939546599496219,0.32000000000000001,0.23699699699699694
4354,defined,781,0.39180537772087065,0.318,0.18837254901960776
4355,defined,760,0.40394736842105261,0.318,0.2127687296416938
4356,defined,788,0.44543147208121825,0.318,0.28608547008547003
4357,defined,764,0.40183246073298429,0.32000000000000001,0.20364820846905529
4358,defined,770,0.39870129870129872,0.308,0.22749185667752447
4359,defined,794,0.41939546599496219,0.32800000000000001,0.21792192192192184
